Departure,Return,Bike,Departure station,Return station,Formula,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of bike stopovers
2021-02-19 10:00,2021-02-19 11:00,1949,0209 Stanley Park - Information Booth,0047 Chilco & Beach,24 Hour,7314,2123,3602,3855,10,8,0,0
2021-02-19 10:00,2021-02-19 10:00,1681,0096 Nicola & Robson,0019 Robson & Hornby,365 Day Founding Plus,1149,318,3982,4084,8,10,0,0
2021-02-19 10:00,2021-02-19 10:00,742,0089 Burrard & Drake,0019 Robson & Hornby,365 Corporate Standard,1848,640,3753,3889,8,10,0,0
2021-02-19 10:00,2021-02-19 10:00,220,0174 1st & Manitoba,0197 1st & Scotia,365 Plus,0,643,3508,3510,7,9,0,0
2021-02-19 10:00,2021-02-19 10:00,956,0174 1st & Manitoba,0197 1st & Scotia,365 Corporate Plus Renewal,722,235,3673,3777,8,9,0,0
2021-02-19 10:00,2021-02-19 10:00,1087,0006 Olympic Village Station,0057 Marinaside & Cooperage,365 Plus,1135,379,4009,4151,12,13,0,0
2021-02-19 10:00,2021-02-19 10:00,1345,0040 Cardero & Davie,0124 Richards & Cordova,365 Plus,2550,700,3758,4027,7,8,0,0
2021-02-19 10:00,2021-02-19 10:00,6,0193 Science World,0073 Ontario & 5th,365 Day Founding Standard,908,296,3984,4103,10,11,0,0
2021-02-19 10:00,2021-02-19 10:00,982,0037 Hornby & Nelson,0280 Triumph & Victoria,365 Corporate Standard,5268,1235,3653,3831,9,11,0,0
2021-02-19 10:00,2021-02-19 10:00,1871,0266 St Catherines & 7th,0236 Keith & 6th,365 Plus,541,123,3697,3705,7,8,0,0
2021-02-19 10:00,2021-02-19 10:00,1154,0034 Cordova & Bute,0035 Coal Harbour Community Centre,Community Pass,594,205,3679,3793,7,7,0,0
2021-02-19 10:00,2021-02-19 10:00,527,0047 Chilco & Beach,0024 Hornby & Pender,365 Corporate Plus,3606,1116,3956,4175,7,8,0,0
2021-02-19 10:00,2021-02-19 10:00,2105,0187 Bute & Davie,0002 Burrard Station (Melville & Dunsmuir),30 Day Pass,1292,426,3853,4006,11,9,0,0
2021-02-19 10:00,2021-02-19 10:00,201,0081 7th & Heather,0143 South False Creek Seawall,Community Pass,833,278,3939,4076,10,12,0,0
2021-02-19 10:00,2021-02-19 10:00,432,0069 7th & Granville,0138 Richards & Helmcken,365 Plus,2227,505,3893,4085,8,9,0,0
2021-02-19 10:00,2021-02-19 10:00,404,0021 Cordova & Granville,0201 Shaw Tower,Community Pass,596,168,3774,3852,7,9,0,0
2021-02-19 10:00,2021-02-19 10:00,1505,0228 Keefer & Hawks,0138 Richards & Helmcken,Community Pass,3698,1246,3963,4184,9,9,0,0
2021-02-19 10:00,2021-02-19 10:00,1949,0014 Canada Place,0209 Stanley Park - Information Booth,24 Hour,3132,1118,3545,3777,7,8,0,0
2021-02-19 10:00,2021-02-19 10:00,1148,0014 Canada Place,0209 Stanley Park - Information Booth,24 Hour,3144,1165,3539,3805,8,9,0,0
2021-02-19 10:00,2021-02-19 10:00,2019,0036 Bute & Robson,0032 Comox & Denman,365 Plus,1259,368,3871,3979,7,9,0,0
2021-02-19 10:00,2021-02-19 10:00,218,0008 8th & Ash,0039 Helmcken & Burrard,30 Day Pass,2958,1543,3565,3644,12,8,0,0
2021-02-19 10:00,2021-02-19 10:00,854,0024 Hornby & Pender,0035 Coal Harbour Community Centre,365 Standard,1547,1299,3982,4096,7,7,0,0
2021-02-19 10:00,2021-02-19 10:00,462,0089 Burrard & Drake,0024 Hornby & Pender,365 Plus,1537,543,3563,3808,7,7,0,0
2021-02-19 10:00,2021-02-19 10:00,345,0140 Burrard & 7th,0153 Arbutus Greenway & Fir,365 Day Founding Plus,477,154,3671,3776,8,9,0,0
2021-02-19 10:00,2021-02-19 10:00,1673,0134 14th & Main,0052 Cambie & Water,365 Standard,3988,891,3740,3945,6,10,0,0
2021-02-19 10:00,2021-02-19 10:00,466,0126 Thurlow & Pendrell,0032 Comox & Denman,365 Day Founding Plus,1202,290,3715,3827,8,10,0,0
2021-02-19 10:00,2021-02-19 10:00,1849,0066 Anderson & 2nd,0153 Arbutus Greenway & Fir,365 Standard,581,215,3980,4100,7,8,0,0
2021-02-19 10:00,2021-02-19 10:00,883,0081 7th & Heather,0006 Olympic Village Station,365 Day Founding Standard,469,194,3827,3900,8,9,0,0
2021-02-19 10:00,2021-02-19 10:00,218,0008 8th & Ash,0008 8th & Ash,30 Day Pass,0,27,3539,3597,13,10,0,0
2021-02-19 10:00,2021-02-19 10:00,268,0211 14th & Alder,0199 Georgia & Main,Community Pass,4516,1113,3682,3929,10,9,0,0
2021-02-19 10:00,2021-02-19 10:00,1968,0176 10th & Ontario,0224 Pender & Commercial,365 Standard,4676,1180,3792,4072,6,9,0,0
2021-02-19 10:00,2021-02-19 10:00,349,0283 15th & Knight,0235 Charles & Commercial,Community Pass,6536,2803,3840,4018,7,10,0,0
2021-02-19 10:00,2021-02-19 10:00,1062,0012 Dunsmuir & Richards,0012 Dunsmuir & Richards,365 Corporate Plus Renewal,9142,2682,3758,4121,10,8,0,0
2021-02-19 10:00,2021-02-19 10:00,1390,0187 Bute & Davie,0119 3rd & Quebec,30 Day Pass,3810,956,3843,4071,11,11,0,0
2021-02-19 10:00,2021-02-19 10:00,1536,0212 Union & Dunlevy,0073 Ontario & 5th,30 Day Pass,1854,569,3623,3702,8,10,0,0
2021-02-19 10:00,2021-02-19 10:00,1711,0174 1st & Manitoba,0079 Nelson & Richards,365 Standard,2944,1098,3895,3963,11,9,0,0
2021-02-19 10:00,2021-02-19 10:00,1922,0274 Victoria & 10th,0133 Ontario & 16th,Community Pass,3561,1112,3582,3803,9,9,0,0
2021-02-19 10:00,2021-02-19 10:00,1303,0215 Princess & Union,0212 Union & Dunlevy,30 Day Pass,326,142,3715,3816,7,8,0,0
2021-02-19 10:00,2021-02-19 10:00,2124,0224 Pender & Commercial,0235 Charles & Commercial,30 Day Pass,898,315,3756,3877,9,10,0,0
2021-02-19 10:00,2021-02-19 10:00,106,0005 Dunsmuir & Beatty,0125 Hamilton & Robson,Community Pass,488,201,3943,4011,11,12,0,0
2021-02-19 10:00,2021-02-19 10:00,1876,0079 Nelson & Richards,0024 Hornby & Pender,365 Corporate Standard,1345,420,3837,3968,8,10,0,0
2021-02-19 9:00,2021-02-19 10:00,462,0108 1st & Chestnut,0089 Burrard & Drake,365 Day Founding Plus,1543,620,3576,3792,7,7,0,0
2021-02-19 9:00,2021-02-19 10:00,1711,0006 Olympic Village Station,0174 1st & Manitoba,30 Day Pass,949,248,3756,3984,12,13,0,0
2021-02-19 9:00,2021-02-19 10:00,1752,0218 Carrall & Seawall,0137 Beach & Seymour,30 Day Pass,6448,1555,3856,4100,12,10,0,0
2021-02-19 9:00,2021-02-19 10:00,432,0083 Aquatic Centre,0069 7th & Granville,365 Plus,3060,766,3881,4053,7,9,0,0
2021-02-19 9:00,2021-02-19 10:00,1144,0137 Beach & Seymour,0017 Marinaside & Davie,365 Day Founding Standard,1127,317,3466,3627,8,10,0,0
2021-02-19 9:00,2021-02-19 10:00,592,0124 Richards & Cordova,0177 Quebec & 1st,365 Day Founding Standard,2317,829,3885,4050,6,8,0,0
2021-02-19 9:00,2021-02-19 10:00,2056,0026 Beatty & Robson,0218 Carrall & Seawall,30 Day Pass,1674,683,3818,3893,6,8,0,0
2021-02-19 9:00,2021-02-19 10:00,586,0081 7th & Heather,0140 Burrard & 7th,365 Standard,1992,611,3774,3847,7,9,0,0
2021-02-19 9:00,2021-02-19 10:00,1523,0281 Windsor & 14th,0222 Adanac & McLean,VIP,3193,633,3740,3984,7,10,0,0
2021-02-19 9:00,2021-02-19 9:00,83,0054 Expo & Carrall,0053 Keefer & Abbott,Community Pass,420,149,3918,3989,9,10,0,0
2021-02-19 9:00,2021-02-19 9:00,614,0007 12th & Yukon (City Hall),0174 1st & Manitoba,30 Day Pass,1580,300,3586,3710,6,9,0,0
2021-02-19 9:00,2021-02-19 10:00,35,0048 Comox & Broughton,0002 Burrard Station (Melville & Dunsmuir),365 Corporate Standard Renewal,1580,543,3436,3569,7,5,0,0
2021-02-19 9:00,2021-02-19 10:00,519,0280 Triumph & Victoria,0052 Cambie & Water,365 Standard,3450,762,3856,4067,9,11,0,0
2021-02-19 9:00,2021-02-19 10:00,1222,0030 Abbott & Cordova,0137 Beach & Seymour,Community Pass,3471,902,3932,4117,6,9,0,0
2021-02-19 9:00,2021-02-19 9:00,1993,0136 David Lam Park - West,0218 Carrall & Seawall,30 Day Pass,2039,506,3843,3997,8,10,0,0
2021-02-19 9:00,2021-02-19 9:00,1266,0148 Creekside Park North,0218 Carrall & Seawall,Community Pass,537,181,3932,3998,6,7,0,0
2021-02-19 9:00,2021-02-19 9:00,1497,0248 St George & Broadway,0174 1st & Manitoba,365 Standard,2166,977,3539,3666,6,7,0,0
2021-02-19 9:00,2021-02-19 9:00,1969,0083 Aquatic Centre,0028 Davie & Beach,30 Day Pass,2287,601,3565,3698,8,8,0,0
2021-02-19 9:00,2021-02-19 9:00,777,0057 Marinaside & Cooperage,0004 Yaletown-Roundhouse Station,365 Standard,686,607,3913,3979,5,6,0,0
2021-02-19 9:00,2021-02-19 9:00,1842,0186 10th & Kingsway,0070 10th & Granville,365 Corporate Plus Renewal,3126,801,3492,3669,5,9,0,0
2021-02-19 9:00,2021-02-19 9:00,988,0045 Beach & Hornby,0177 Quebec & 1st,365 Standard,3751,815,3976,4161,7,10,0,0
2021-02-19 9:00,2021-02-19 9:00,1311,0143 South False Creek Seawall,0066 Anderson & 2nd,365 Corporate Plus,1031,542,3782,3877,6,7,0,0
2021-02-19 9:00,2021-02-19 9:00,593,0193 Science World,0218 Carrall & Seawall,Community Pass,584,182,3740,3842,6,8,0,0
2021-02-19 9:00,2021-02-19 9:00,201,0225 McLean & Pender,0081 7th & Heather,365 Day Founding Standard,4929,1021,3834,4064,6,9,0,0
2021-02-19 9:00,2021-02-19 9:00,1268,0019 Robson & Hornby,0031 Morton & Denman,365 Standard,2242,572,4021,4164,7,9,0,0
2021-02-19 9:00,2021-02-19 10:00,1109,0017 Marinaside & Davie,0017 Marinaside & Davie,365 Plus,3461,1958,3932,4084,8,11,943,1
2021-02-19 9:00,2021-02-19 9:00,1216,0174 1st & Manitoba,0066 Anderson & 2nd,365 Day Founding Plus,3120,840,3723,4005,6,8,0,0
2021-02-19 9:00,2021-02-19 9:00,1119,0019 Robson & Hornby,0019 Robson & Hornby,365 Standard,34,46,3518,3603,6,6,0,0
2021-02-19 9:00,2021-02-19 9:00,1419,0126 Thurlow & Pendrell,0108 1st & Chestnut,365 Standard,1968,411,3603,3771,7,7,0,0
2021-02-19 9:00,2021-02-19 9:00,1010,0050 Bute & Comox,0099 Vancouver Art Gallery - North Plaza,365 Standard,1174,434,3640,3790,6,8,0,0
2021-02-19 9:00,2021-02-19 9:00,718,0143 South False Creek Seawall,0197 1st & Scotia,30 Day Pass,2760,1118,3831,4142,6,8,0,0
2021-02-19 9:00,2021-02-19 9:00,591,0058 Homer & Smithe,0039 Helmcken & Burrard,365 Plus,900,420,3958,4029,7,7,0,0
2021-02-19 9:00,2021-02-19 9:00,1263,0092 Chilco & Barclay,0201 Shaw Tower,365 Plus,3163,1065,3558,3702,6,8,0,0
2021-02-19 9:00,2021-02-19 9:00,66,0036 Bute & Robson,0030 Abbott & Cordova,365 Plus,2135,735,3963,4051,6,9,0,0
2021-02-19 9:00,2021-02-19 9:00,614,0180 Columbia & 14th,0007 12th & Yukon (City Hall),365 Corporate Plus Renewal,496,158,3616,3690,5,6,0,0
2021-02-19 9:00,2021-02-19 9:00,1043,0084 Sunset Beach West,0033 Robson & Denman,365 Standard,1576,417,3626,3805,7,7,0,0
2021-02-19 9:00,2021-02-19 9:00,913,0202 14th & Oak,0150 Alexander & Main,30 Day Pass,5235,1065,3666,3824,6,9,0,0
2021-02-19 9:00,2021-02-19 9:00,1051,0211 14th & Alder,0080 Laurel & Broadway,365 Corporate Plus Renewal,1035,267,3740,3831,6,8,0,0
2021-02-19 9:00,2021-02-19 9:00,343,0217 Smithe & Burrard,0015 Granville & Georgia,365 Corporate Standard,728,203,3750,3895,7,8,0,0
2021-02-19 9:00,2021-02-19 9:00,71,0213 Pender & Gore,0230 Alexander & Railway,365 Corporate Plus Renewal,855,282,3642,3763,5,7,0,0
2021-02-19 9:00,2021-02-19 9:00,816,0193 Science World,0011 Ontario & Seawall,365 Day Founding Plus,338,146,3632,3803,6,7,0,0
2021-02-19 9:00,2021-02-19 9:00,1375,0239 Grant & Commercial,0242 8th & Commercial,365 Standard,1006,266,3613,3731,6,6,0,0
2021-02-19 9:00,2021-02-19 9:00,779,0190 Melville & Bute,0198 5th & Main,30 Day Pass,3922,970,3802,3943,7,8,0,0
2021-02-19 9:00,2021-02-19 9:00,228,0229 Keefer & Princess,0124 Richards & Cordova,365 Day Founding Standard,1997,939,3731,3850,6,6,0,0
2021-02-19 9:00,2021-02-19 9:00,1297,0088 Harwood & Bute,0037 Hornby & Nelson,30 Day Pass,0,368,3648,3787,7,6,0,0
2021-02-19 9:00,2021-02-19 9:00,1031,0092 Chilco & Barclay,0124 Richards & Cordova,365 Plus,3383,882,3731,3927,7,8,0,0
2021-02-19 9:00,2021-02-19 9:00,1773,0244 10th & Commercial,0287 Carolina & Great Northern Way,365 Day Founding Plus,0,498,3926,4051,6,8,0,0
2021-02-19 9:00,2021-02-19 9:00,432,0040 Cardero & Davie,0083 Aquatic Centre,365 Plus,1137,326,3855,3963,6,7,0,0
2021-02-19 9:00,2021-02-19 9:00,653,0096 Nicola & Robson,0191 7th & Laurel,365 Day Founding Plus,6038,1775,3671,3948,6,8,0,0
2021-02-19 9:00,2021-02-19 9:00,593,0173 1st & Columbia,0193 Science World,30 Day Pass,820,221,3732,3847,5,7,0,0
2021-02-19 9:00,2021-02-19 9:00,779,0087 Broughton & Burnaby,0190 Melville & Bute,365 Corporate Plus Renewal,1380,443,3769,3895,5,7,0,0
2021-02-19 9:00,2021-02-19 10:00,1137,0036 Bute & Robson,0125 Hamilton & Robson,365 Corporate Plus Renewal,1378,4391,3826,4040,6,11,0,0
2021-02-19 9:00,2021-02-19 9:00,6,0011 Ontario & Seawall,0193 Science World,Community Pass,312,141,3972,4026,4,5,0,0
2021-02-19 9:00,2021-02-19 9:00,1262,0159 Vine & 4th,0002 Burrard Station (Melville & Dunsmuir),365 Plus,3861,828,3823,4024,5,8,0,0
2021-02-19 9:00,2021-02-19 9:00,1752,0057 Marinaside & Cooperage,0218 Carrall & Seawall,365 Day Founding Plus,880,286,3826,3890,6,6,0,0
2021-02-19 9:00,2021-02-19 9:00,1969,0219 Hawks & Union,0083 Aquatic Centre,30 Day Pass,6205,1605,3458,3671,5,7,0,0
2021-02-19 9:00,2021-02-19 9:00,1626,0282 14th & Fraser,0172 10th & Columbia,365 Standard,1915,329,3877,4006,6,9,0,0
2021-02-19 9:00,2021-02-19 9:00,1885,0193 Science World,0073 Ontario & 5th,365 Corporate Standard Renewal,898,292,3853,3971,6,6,0,0
2021-02-19 9:00,2021-02-19 9:00,1938,0087 Broughton & Burnaby,0032 Comox & Denman,365 Day Founding Plus,816,155,3715,3795,6,7,0,0
2021-02-19 9:00,2021-02-19 9:00,220,0177 Quebec & 1st,0174 1st & Manitoba,Community Pass,0,205,3510,3524,6,5,0,0
2021-02-19 9:00,2021-02-19 9:00,241,0087 Broughton & Burnaby,0019 Robson & Hornby,365 Standard,1541,473,3823,4018,6,6,0,0
2021-02-19 9:00,2021-02-19 9:00,1680,0081 7th & Heather,0222 Adanac & McLean,365 Standard,4841,989,3698,3895,5,8,0,0
2021-02-19 9:00,2021-02-19 9:00,207,0010 Stamps Landing,0123 Georgia & Thurlow,30 Day Pass,3277,848,3835,4000,5,7,0,0
2021-02-19 9:00,2021-02-19 9:00,1109,0044 Pacific & Richards,0017 Marinaside & Davie,365 Day Founding Plus,871,239,3906,3992,7,8,0,0
2021-02-19 9:00,2021-02-19 9:00,1932,0050 Bute & Comox,0034 Cordova & Bute,365 Standard,980,288,3458,3584,6,7,0,0
2021-02-19 9:00,2021-02-19 9:00,1802,0099 Vancouver Art Gallery - North Plaza,0221 Glen & Union,365 Standard,3367,1143,3918,4132,6,8,0,0
2021-02-19 9:00,2021-02-19 9:00,2129,0265 St Catherines & 10th,0236 Keith & 6th,365 Day Founding Plus,869,134,3689,3781,4,6,0,0
2021-02-19 8:00,2021-02-19 9:00,222,0198 5th & Main,0119 3rd & Quebec,Community Pass,381,148,3974,3989,5,5,0,0
2021-02-19 8:00,2021-02-19 9:00,1357,0300 Bute & Barclay,0039 Helmcken & Burrard,365 Corporate Plus Renewal,792,294,3391,3595,5,6,0,0
2021-02-19 8:00,2021-02-19 9:00,982,0040 Cardero & Davie,0037 Hornby & Nelson,30 Day Pass,1337,351,3608,3756,5,7,0,0
2021-02-19 8:00,2021-02-19 9:00,777,0143 South False Creek Seawall,0057 Marinaside & Cooperage,365 Corporate Plus,2423,835,3839,3992,4,5,0,0
2021-02-19 8:00,2021-02-19 9:00,800,0088 Harwood & Bute,0002 Burrard Station (Melville & Dunsmuir),365 Standard,1533,586,3500,3636,6,7,0,0
2021-02-19 8:00,2021-02-19 8:00,1918,0137 Beach & Seymour,0045 Beach & Hornby,365 Corporate Standard,271,153,3724,3781,5,5,0,0
2021-02-19 8:00,2021-02-19 8:00,357,0096 Nicola & Robson,0032 Comox & Denman,365 Day Founding Plus,761,236,3656,3755,6,7,0,0
2021-02-19 8:00,2021-02-19 9:00,327,0035 Coal Harbour Community Centre,0227 Campbell & Hastings,365 Corporate Plus,4886,1310,3976,4230,6,9,0,0
2021-02-19 8:00,2021-02-19 8:00,1993,0083 Aquatic Centre,0136 David Lam Park - West,365 Day Founding Plus,1654,496,3795,3964,5,7,0,0
2021-02-19 8:00,2021-02-19 9:00,813,0148 Creekside Park North,0028 Davie & Beach,365 Standard,4770,937,3823,4030,4,9,0,0
2021-02-19 8:00,2021-02-19 8:00,376,0300 Bute & Barclay,0087 Broughton & Burnaby,365 Plus,943,234,3872,3980,5,7,0,0
2021-02-19 8:00,2021-02-19 8:00,445,0262 8th & Prince Edward,0297 6th & Prince Edward,Community Pass,418,156,3805,3800,5,6,0,0
2021-02-19 8:00,2021-02-19 8:00,1022,0045 Beach & Hornby,0137 Beach & Seymour,365 Corporate Standard,302,154,3589,3674,6,7,0,0
2021-02-19 8:00,2021-02-19 9:00,710,0084 Sunset Beach West,0060 Bidwell & Burnaby,365 Day Founding Plus,0,1261,3895,3937,5,5,0,0
2021-02-19 8:00,2021-02-19 8:00,469,0186 10th & Kingsway,0206 8th & Scotia,Community Pass,353,148,3676,3761,4,5,0,0
2021-02-19 8:00,2021-02-19 8:00,1348,0039 Helmcken & Burrard,0021 Cordova & Granville,Community Pass,1468,558,3603,3708,4,5,0,0
2021-02-19 8:00,2021-02-19 8:00,743,0032 Comox & Denman,0084 Sunset Beach West,365 Day Founding Plus,1082,287,3682,3795,5,7,0,0
2021-02-19 8:00,2021-02-19 8:00,1626,0199 Georgia & Main,0282 14th & Fraser,365 Plus,3495,1186,3766,3976,5,6,0,0
2021-02-19 8:00,2021-02-19 8:00,1308,0007 12th & Yukon (City Hall),0170 8th & Yukon,365 Day Founding Standard,412,115,3916,3956,4,4,0,0
2021-02-19 8:00,2021-02-19 8:00,1966,0060 Bidwell & Burnaby,0006 Olympic Village Station,365 Corporate Plus Renewal,4386,907,3550,3764,5,8,0,0
2021-02-19 8:00,2021-02-19 8:00,327,0002 Burrard Station (Melville & Dunsmuir),0035 Coal Harbour Community Centre,365 Plus,806,191,3980,4069,5,7,0,0
2021-02-19 8:00,2021-02-19 8:00,313,0036 Bute & Robson,0002 Burrard Station (Melville & Dunsmuir),365 Plus,645,220,3763,3879,6,7,0,0
2021-02-19 8:00,2021-02-19 8:00,966,0025 Homer & Robson (Vancouver Public Library),0222 Adanac & McLean,365 Standard,3777,1105,3827,4011,6,7,0,0
2021-02-19 8:00,2021-02-19 8:00,429,0211 14th & Alder,0080 Laurel & Broadway,365 Day Founding Standard,1027,321,3416,3665,4,6,0,0
2021-02-19 8:00,2021-02-19 8:00,847,0033 Robson & Denman,0016 Pender & Burrard,365 Plus,1449,525,3924,4038,5,7,0,0
2021-02-19 8:00,2021-02-19 8:00,2082,0213 Pender & Gore,0016 Pender & Burrard,365 Standard,1907,513,3914,4135,4,4,0,0
2021-02-19 8:00,2021-02-19 8:00,869,0057 Marinaside & Cooperage,0257 Prince Edward & 14th,365 Standard,3346,1075,3557,3718,6,7,0,0
2021-02-19 8:00,2021-02-19 8:00,1540,0047 Chilco & Beach,0073 Ontario & 5th,30 Day Pass,6177,1311,4040,4282,5,5,0,0
2021-02-19 8:00,2021-02-19 8:00,435,0011 Ontario & Seawall,0066 Anderson & 2nd,30 Day Pass,3240,845,3776,3974,4,6,0,0
2021-02-19 8:00,2021-02-19 8:00,2174,0255 18th & Main,0287 Carolina & Great Northern Way,30 Day Pass,2189,574,3441,3571,4,7,0,0
2021-02-19 8:00,2021-02-19 8:00,1752,0017 Marinaside & Davie,0057 Marinaside & Cooperage,365 Standard,312,115,3827,3905,5,5,0,0
2021-02-19 8:00,2021-02-19 8:00,816,0032 Comox & Denman,0193 Science World,365 Corporate Standard Renewal,5117,1112,3568,3845,6,7,0,0
2021-02-19 8:00,2021-02-19 8:00,1988,0300 Bute & Barclay,0039 Helmcken & Burrard,365 Plus,0,191,3529,3607,5,4,0,0
2021-02-19 8:00,2021-02-19 8:00,1224,0092 Chilco & Barclay,0047 Chilco & Beach,30 Day Pass,349,146,3582,3758,5,5,0,0
2021-02-19 8:00,2021-02-19 8:00,1711,0177 Quebec & 1st,0006 Olympic Village Station,30 Day Pass,1278,318,3800,3937,5,7,0,0
2021-02-19 8:00,2021-02-19 8:00,551,0228 Keefer & Hawks,0098 Carrall & Hastings,30 Day Pass,1468,319,3586,3827,4,7,0,0
2021-02-19 8:00,2021-02-19 8:00,168,0297 6th & Prince Edward,0253 Charles & Woodland,365 Corporate Plus Renewal,2911,757,3524,3889,3,7,0,0
2021-02-19 8:00,2021-02-19 8:00,371,0088 Harwood & Bute,0016 Pender & Burrard,30 Day Pass,1758,453,3616,3748,5,8,0,0
2021-02-19 8:00,2021-02-19 12:00,1220,0212 Union & Dunlevy,0016 Pender & Burrard,365 Standard,2366,795,3671,3858,3,9,0,0
2021-02-19 8:00,2021-02-19 8:00,1412,0040 Cardero & Davie,0024 Hornby & Pender,365 Corporate Plus Renewal,2099,719,3989,4153,5,7,0,0
2021-02-19 8:00,2021-02-19 8:00,1069,0212 Union & Dunlevy,0016 Pender & Burrard,365 Standard,2354,821,3756,4056,3,5,0,0
2021-02-19 8:00,2021-02-19 8:00,880,0173 1st & Columbia,0060 Bidwell & Burnaby,365 Corporate Standard Renewal,5051,1242,4014,4280,5,8,0,0
2021-02-19 8:00,2021-02-19 8:00,988,0193 Science World,0045 Beach & Hornby,365 Standard,3363,668,3905,4090,4,7,0,0
2021-02-19 8:00,2021-02-19 8:00,1348,0148 Creekside Park North,0039 Helmcken & Burrard,365 Standard,2348,615,3569,3695,2,6,0,0
2021-02-19 8:00,2021-02-19 8:00,564,0222 Adanac & McLean,0052 Cambie & Water,365 Standard,3312,886,3989,4182,4,6,0,0
2021-02-19 8:00,2021-02-19 8:00,1478,0190 Melville & Bute,0208 Arbutus Greenway & Broadway,365 Standard,4273,1327,3739,3956,6,7,0,0
2021-02-19 8:00,2021-02-19 8:00,1181,0071 14th & Granville,0053 Keefer & Abbott,Archived Monthly Plus,4510,1026,3895,4101,4,7,0,0
2021-02-19 8:00,2021-02-19 8:00,94,0148 Creekside Park North,0138 Richards & Helmcken,Community Pass,1762,714,3871,4030,4,5,0,0
2021-02-19 8:00,2021-02-19 8:00,1524,0187 Bute & Davie,0204 York & Yew,365 Standard,2736,523,3874,4014,5,9,0,0
2021-02-19 8:00,2021-02-19 8:00,2037,0250 Woodland & 4th,0242 8th & Commercial,365 Standard,647,148,3653,3747,3,5,0,0
2021-02-19 8:00,2021-02-19 8:00,1911,0138 Richards & Helmcken,0199 Georgia & Main,365 Standard,2256,633,3879,4056,6,7,0,0
2021-02-19 8:00,2021-02-19 8:00,1734,0262 8th & Prince Edward,0217 Smithe & Burrard,365 Standard,3975,921,3640,3860,5,6,0,0
2021-02-19 8:00,2021-02-19 8:00,176,0074 10th & Main,0058 Homer & Smithe,365 Standard,3009,649,3579,3648,4,4,0,0
2021-02-19 8:00,2021-02-19 8:00,416,0176 10th & Ontario,0001 10th & Cambie,365 Day Founding Plus,751,155,3740,3856,3,5,0,0
2021-02-19 8:00,2021-02-19 8:00,2166,0236 Keith & 6th,0124 Richards & Cordova,365 Corporate Plus,4079,1001,3882,4146,4,5,0,0
2021-02-19 8:00,2021-02-19 8:00,901,0087 Broughton & Burnaby,0083 Aquatic Centre,365 Standard,722,194,3571,3739,5,5,0,0
2021-02-19 8:00,2021-02-19 8:00,1063,0227 Campbell & Hastings,0004 Yaletown-Roundhouse Station,365 Standard,3506,858,3581,3719,4,7,0,0
2021-02-19 8:00,2021-02-19 8:00,1724,0088 Harwood & Bute,0017 Marinaside & Davie,365 Corporate Standard,1764,482,3610,3705,5,7,0,0
2021-02-19 7:00,2021-02-19 8:00,261,0096 Nicola & Robson,0006 Olympic Village Station,365 Standard,3138,844,3843,3995,5,8,0,0
2021-02-19 7:00,2021-02-19 8:00,1634,0087 Broughton & Burnaby,0138 Richards & Helmcken,365 Corporate Plus Renewal,0,458,3545,3608,6,5,0,0
2021-02-19 7:00,2021-02-19 7:00,106,0215 Princess & Union,0005 Dunsmuir & Beatty,Community Pass,1470,333,3913,4030,5,6,0,0
2021-02-19 7:00,2021-02-19 7:00,1639,0045 Beach & Hornby,0060 Bidwell & Burnaby,365 Standard,1421,362,3624,3731,6,8,0,0
2021-02-19 7:00,2021-02-19 7:00,1524,0190 Melville & Bute,0187 Bute & Davie,365 Standard,969,365,3881,3947,6,7,0,0
